anchor_date,gate_patch_2,gate_patch_4,gate_patch_8,gate_patch_10,gate_patch_12
2024-04-09,0.55689114,0.12799878,0.14820312,0.05947915,0.107427835
2024-04-10,0.28915733,0.28418866,0.12425665,0.13800497,0.1643924
2024-04-11,0.17257428,0.33195648,0.11448118,0.18074423,0.20024383
2024-04-12,0.19742928,0.3648948,0.13220838,0.10653322,0.19893433
2024-04-15,0.34849724,0.30967674,0.10685131,0.0570185,0.17795624
2024-04-16,0.54095685,0.14704594,0.15178615,0.035058785,0.12515227
2024-04-17,0.5087543,0.15877783,0.15643616,0.038841702,0.13718991
2024-04-18,0.2803694,0.14288999,0.22341475,0.06506345,0.28826243
2024-04-19,0.300083,0.11597019,0.34667665,0.08617009,0.15110013
2024-04-22,0.1702007,0.07778152,0.3197347,0.2545236,0.17775941
2024-04-23,0.07451768,0.07536241,0.21571262,0.43385777,0.2005495
2024-04-24,0.029745208,0.10388723,0.15561698,0.49944296,0.2113076
2024-04-25,0.036759764,0.15971038,0.15706223,0.45820618,0.18826142
2024-04-26,0.14056832,0.24085177,0.16914304,0.21818043,0.23125647
2024-04-29,0.23037009,0.09957836,0.22341716,0.12796302,0.3186714
2024-04-30,0.19963534,0.3183635,0.18008661,0.12658687,0.1753277
2024-05-01,0.22944947,0.19183363,0.2998336,0.12623742,0.15264586
2024-05-02,0.30040002,0.11285616,0.18525411,0.12770806,0.27378157
2024-05-03,0.12738618,0.15005572,0.18272781,0.23642899,0.3034013
2024-05-06,0.07076558,0.2627193,0.1314068,0.3257932,0.20931508
2024-05-07,0.083471514,0.32938534,0.10987539,0.27630302,0.2009647
2024-05-08,0.17321816,0.3361958,0.10311329,0.1753132,0.21215954
2024-05-09,0.3112442,0.29770884,0.11315845,0.09978878,0.1780997
2024-05-10,0.313292,0.35170397,0.099922106,0.053741816,0.18134011
2024-05-13,0.37702525,0.25394562,0.14826365,0.04462018,0.17614536
2024-05-14,0.51236844,0.18445839,0.16128655,0.037923466,0.10396313
2024-05-15,0.5011385,0.11768415,0.20469153,0.063738786,0.11274702
2024-05-16,0.27821356,0.1710383,0.2181012,0.14701833,0.18562862
