anchor_date,gate_patch_5,gate_patch_10,gate_patch_20,gate_patch_30
2025-06-13,0.29834262,0.32666713,0.06958913,0.30540115
2025-06-16,0.30887643,0.33914316,0.09532265,0.2566578
2025-06-17,0.30918744,0.30351204,0.107664816,0.27963573
2025-06-18,0.32164726,0.31221747,0.13021095,0.23592427
2025-06-20,0.34839568,0.25951442,0.15221089,0.239879
2025-06-23,0.35958648,0.24996778,0.16905314,0.22139262
2025-06-24,0.2954349,0.2834579,0.21568108,0.20542614
2025-06-25,0.28540412,0.27713433,0.23838216,0.19907933
2025-06-26,0.27440247,0.3177518,0.21114124,0.1967045
2025-06-27,0.27433294,0.36764824,0.14891876,0.20910005
2025-06-30,0.2983385,0.3773168,0.13511173,0.18923302
2025-07-01,0.2964817,0.36688244,0.112493716,0.22414212
2025-07-02,0.3280623,0.33885723,0.10537167,0.22770883
2025-07-03,0.32855552,0.35253024,0.09526723,0.22364701
2025-07-07,0.3664809,0.33804008,0.07261527,0.2228638
2025-07-08,0.3442434,0.3472613,0.07252335,0.23597191
2025-07-09,0.39805532,0.29293093,0.10265888,0.20635495
2025-07-10,0.4013554,0.26622647,0.12491481,0.2075033
2025-07-11,0.3756688,0.26153263,0.16137975,0.20141886
2025-07-14,0.36197618,0.26532915,0.17829047,0.19440427
2025-07-15,0.39141533,0.2765433,0.16760401,0.16443735
2025-07-16,0.36511832,0.30646506,0.177584,0.15083256
2025-07-17,0.36544615,0.3418634,0.15384762,0.13884288
2025-07-18,0.3790722,0.30929962,0.17567576,0.13595253
2025-07-21,0.41247204,0.2670973,0.17836793,0.14206272
2025-07-22,0.3953078,0.26464266,0.16801743,0.17203213
2025-07-23,0.42963865,0.23316531,0.1316386,0.20555745
2025-07-24,0.42738524,0.22423257,0.12010857,0.22827359
2025-07-25,0.45005262,0.18828578,0.119180806,0.24248081
2025-07-28,0.42488176,0.21602015,0.12017078,0.23892727
2025-07-29,0.38491258,0.2214308,0.12008142,0.27357522
2025-07-30,0.37633023,0.22176534,0.14105394,0.26085043
2025-07-31,0.39093128,0.19942285,0.15566656,0.2539793
2025-08-01,0.37089336,0.21033822,0.19822137,0.22054698
2025-08-04,0.3778606,0.22035412,0.17732993,0.22445536
2025-08-05,0.39268833,0.24088377,0.13040835,0.23601963
2025-08-06,0.43150547,0.23867488,0.13907906,0.19074051
2025-08-07,0.43700218,0.2496224,0.134712,0.17866346
2025-08-08,0.41854408,0.25510794,0.13470192,0.19164607
2025-08-11,0.4599314,0.24258417,0.13506255,0.16242193
2025-08-12,0.46303067,0.2460173,0.12547448,0.1654775
2025-08-13,0.4181971,0.2683741,0.13928162,0.1741472
2025-08-14,0.46739092,0.26942518,0.11285723,0.15032667
2025-08-15,0.46866906,0.2714607,0.10831979,0.15155046
2025-08-18,0.51118463,0.23372012,0.11569071,0.13940455
2025-08-19,0.5102869,0.22812524,0.1082885,0.15329927
2025-08-20,0.5101735,0.20832705,0.12116452,0.16033491
2025-08-21,0.51192594,0.19028133,0.13202278,0.16576995
2025-08-22,0.47283673,0.22291204,0.14826953,0.1559817
2025-08-25,0.45785567,0.22916324,0.14541185,0.16756932
