freq,patch_size,horizon,epochs_ran,elapsed_sec,train_samples,val_samples,test_samples,train_mse,train_mae,train_corr,train_rank_corr,train_direction_acc,train_pred_std,train_true_std,val_mse,val_mae,val_corr,val_rank_corr,val_direction_acc,val_pred_std,val_true_std,test_mse,test_mae,test_corr,test_rank_corr,test_direction_acc,test_pred_std,test_true_std,y_train_mean,y_train_std,test_mean_gate_patch_0
weekly,2,20d,60,280.93403108400526,2553,547,548,1676.7261962890625,31.46953392028809,-0.0598960530774509,-0.0430148760876576,0.4860947904426165,40.86581039428711,0.153127834200859,736.7639770507812,23.047603607177734,-0.1039077757084218,-0.0820779186501117,0.4058500914076782,24.044368743896484,0.141805037856102,758.681884765625,22.525972366333008,-0.0396765514571132,-0.0589298751418266,0.5437956204379562,24.39280128479004,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
weekly,2,5d,17,82.57579637499293,2553,547,548,1.8546329736709597,1.073374629020691,-0.0024915182475856,0.0001724653687768,0.4837446141793968,1.349831223487854,0.0759601891040802,1.0440651178359983,0.8493277430534363,0.0040405586143019,0.0299300034788129,0.5447897623400365,0.7790358066558838,0.0752401202917099,1.274399757385254,0.9910316467285156,-0.0070618766342838,-0.0411659686810662,0.5054744525547445,0.785723865032196,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
weekly,4,10d,60,212.4578182080295,2553,547,548,4.651003837585449,1.7932051420211792,0.1137649718113185,0.1216037014180137,0.4958871915393654,1.5227431058883667,0.1072988510131836,19.13057518005371,3.7831003665924072,0.1884374412319413,0.1699529189520841,0.5137111517367459,2.2122135162353516,0.1028362661600112,32.63455581665039,5.62427282333374,0.2307966471849383,0.2274588373235868,0.4835766423357664,1.0197112560272217,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
weekly,4,20d,21,74.75752287497744,2553,547,548,125.23063659667967,7.863387584686279,-0.0598724212215483,-0.0660922175613165,0.481786133960047,10.77017593383789,0.153127834200859,115.6613311767578,7.676825523376465,-0.1754992164363929,-0.1683651632827975,0.4881170018281535,8.393329620361328,0.141805037856102,159.1403045654297,10.997182846069336,-0.1112013236499823,-0.1133945539951069,0.5018248175182481,6.327094078063965,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
weekly,4,5d,19,68.75635891605634,2553,547,548,0.2046958655118942,0.3796890676021576,-0.0184541279642537,-0.0061370439174421,0.5080297688993342,0.3258571922779083,0.0759601891040802,0.9050794839859008,0.8652265667915344,-0.1109386952306572,-0.124743893921926,0.4826325411334552,0.3800740540027618,0.0752401202917099,1.6421360969543457,1.213279128074646,-0.0417780130292731,-0.056723573720083,0.5364963503649635,0.4017508924007416,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
weekly,8,10d,37,120.94793725002091,2553,547,548,0.2209455966949463,0.3880785703659057,0.0512507012741934,0.0332846944338263,0.517822169996083,0.4291399419307709,0.1072988510131836,0.3794992864131927,0.5514518618583679,-0.0857007201263835,-0.0947930936370612,0.4771480804387568,0.2583076357841491,0.1028362661600112,0.7148405313491821,0.74390709400177,-0.1423336665222018,-0.1485812202560821,0.5182481751824818,0.422059416770935,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
weekly,8,20d,60,192.76298466703156,2553,547,548,5.189213752746582,1.930670976638794,0.0104166892404488,-0.012152425056561,0.5503329416372895,1.657265543937683,0.153127834200859,20.529325485229492,4.300327777862549,-0.2394065557181249,-0.1998066778319837,0.5301645338208409,1.3864551782608032,0.141805037856102,38.16801834106445,5.967817306518555,-0.1291348268319268,-0.2153785905133808,0.5291970802919708,1.5725570917129517,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
weekly,8,5d,36,118.16682416701224,2553,547,548,58.75450897216797,5.7735161781311035,0.056518982111958,0.0303790418737409,0.5131218174696436,7.6477370262146,0.0759601891040802,25.159873962402344,4.119704246520996,0.0589847872986926,0.0568772968433608,0.4936014625228519,5.0191521644592285,0.0752401202917099,28.33681869506836,3.639723300933838,-0.0272748395824394,-0.0419679050402339,0.4908759124087591,5.075869083404541,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
weekly,12,10d,45,140.48090424999828,2553,547,548,42.00067138671875,5.013489246368408,-0.0769232405570486,-0.0606247514963707,0.4625930278104191,6.466161727905273,0.1072988510131836,21.949798583984375,3.828566789627075,-0.005318959667931,0.020361373073537,0.5009140767824497,4.058961391448975,0.1028362661600112,34.9975471496582,4.973522186279297,0.0812368275527699,0.0510095856397551,0.5620437956204379,5.57628870010376,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
weekly,12,20d,49,149.50603987497743,2553,547,548,11.794816970825195,2.9637815952301025,0.2026379668253421,0.196541117277015,0.4974539757148453,2.085284471511841,0.153127834200859,58.42091751098633,6.800556182861328,0.2239435164790748,0.1399217151807961,0.4680073126142596,3.5180513858795166,0.141805037856102,103.68701171875,10.02612018585205,0.2793674577366354,0.2583742833941064,0.468978102189781,1.8138844966888428,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
weekly,12,5d,30,95.5181722920388,2553,547,548,0.3330577313899994,0.4902029037475586,-0.0064492802309111,0.0078156777085174,0.4868781825303564,0.4131677746772766,0.0759601891040802,1.3242946863174438,1.1027358770370483,0.0956850138753434,0.107880011129998,0.5155393053016454,0.3276040852069855,0.0752401202917099,2.3999991416931152,1.505348801612854,0.1072409276850612,0.1307760622591177,0.4635036496350365,0.3660190105438232,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
weekly,13,10d,47,154.63395804201718,2553,547,548,463.2466735839844,16.71047019958496,0.0712952547366606,0.045620117784421,0.5217391304347826,21.527170181274418,0.1072988510131836,206.7103729248047,11.691461563110352,0.0944083314065633,0.0667442834291599,0.5338208409506399,12.92965030670166,0.1028362661600112,239.47360229492188,12.52534294128418,-0.0274683374352107,0.0021302638919104,0.4598540145985401,14.637499809265137,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
weekly,13,20d,19,61.63740599999437,2553,547,548,9.913921356201172,2.3339858055114746,0.1596598706304705,0.1561324967423667,0.5319232275754014,2.618701457977295,0.153127834200859,20.927059173583984,3.842360258102417,0.2294808712919633,0.1714444311956568,0.4680073126142596,2.5113070011138916,0.141805037856102,37.806190490722656,5.96138858795166,0.2872966368133151,0.2782418298833833,0.468978102189781,1.5413322448730469,0.1454658061265945,0.00487852236256,0.153127834200859,1.0
weekly,13,5d,40,130.6895885830163,2553,547,548,42.02143478393555,4.901064395904541,0.0614642205313215,0.0350923061084352,0.5033294163728946,6.444089412689209,0.0759601891040802,19.515031814575195,3.626128911972046,0.0540142614114726,0.0511351892631817,0.5082266910420475,4.281065940856934,0.0752401202917099,26.67473030090332,4.106927871704102,-0.0022113995994087,-0.0072224026891077,0.4835766423357664,5.1439924240112305,0.0779148414731025,0.0011742518981918,0.0759601891040802,1.0
weekly,14,10d,60,123.35265983297722,2553,547,548,963.1571655273438,24.096302032470703,0.0806231174612058,0.0487808065958079,0.5209557383470427,30.98638916015625,0.1072988510131836,477.2642822265625,17.206960678100586,0.0596969261672938,0.0632660490807453,0.5301645338208409,18.706214904785156,0.1028362661600112,500.4940185546875,18.759119033813477,-0.0404968623417887,-0.0351074088768979,0.4288321167883211,20.06013298034668,0.1023615449666976,0.0024258117191493,0.1072988510131836,1.0
